AverageAngleError,MaxAngularError,MaxBusVoltage,MaxGyroCurrent,MaxTemperature,MinBatteryCharge,MinBusVoltage,PV_Panels,bomCost,BattCap,GyroSize,PID_D,PID_I,PID_P,ixx
0.0851152720131,1.75679821193,16.0316233664,52.6460565474,None,100,4.36586266395,2,209066.0,341.551135987,677.578762334,14.666330361,101.222782605,244.711091424,1.09747123571
0.0851151925275,1.75679587232,27.0297952617,52.6458358041,None,100,4.41470690229,3,235066.0,276.421906006,135.027209939,5.80323773182,81.100292374,295.607962557,1.44365762774
0.0851151992438,1.75680154951,27.0297951173,52.6466391439,None,100,4.22895955294,3,235066.0,98.2646708639,78.0446425847,49.8086433956,-982.536921224,295.451642825,1.26991779482
0.0851152754241,1.75679801134,27.0297952041,52.6404887736,None,100,4.24290324027,3,235066.0,114.809446725,559.226345345,-37.1886319666,-353.381773094,205.141975889,1.58263430394
0.0851152176585,1.75680088527,27.0297964548,52.6461690749,None,100,4.47600615606,3,235066.0,332.975273289,971.780264378,-45.751160907,876.357890287,234.933233211,1.29778309619
0.0851152943317,1.75679658569,27.029795162,52.6460920548,None,100,4.20972355272,3,235066.0,68.8693969231,826.576850766,-5.65211269145,-872.471826352,161.6793666,1.65050610746
0.0851152843839,1.75679544991,27.0297964537,52.6458321128,None,100,4.55710856509,3,235066.0,411.141918672,387.383907253,-45.5786125846,878.121838464,288.064052549,1.74368805471
0.0851152878828,1.75679696223,27.0297952039,52.6438517468,None,100,4.25268492088,3,235066.0,125.496712712,386.350894619,11.6118923578,358.689156848,152.393097368,1.74671818005
0.0851152406382,1.75679652768,27.0297951056,52.6460577841,None,100,4.33346170086,3,235066.0,202.790097952,738.821763754,3.76733492169,719.635706917,227.459550442,1.65447656897
0.0851151827603,1.75680186696,27.029796938,52.6464165422,None,100,4.56040246818,3,235066.0,414.408563211,878.161248568,32.2115358973,-574.496060767,212.690518233,1.02672474656
0.0851152203441,1.75679927192,27.0297949663,52.6460787867,None,100,4.26275583189,3,235066.0,135.826983436,258.788194833,-36.8042441207,-101.473131648,153.331492633,1.14936739775
0.0851151652657,1.75679648348,27.0297951588,52.6477755136,None,100,4.46272006125,3,235066.0,320.576440428,160.160943755,35.4156845651,-789.355920347,250.813125688,1.19188859697
0.08511521263,1.756800032,27.0297951373,52.649670526,None,100,4.27165208945,3,235066.0,144.737171669,529.1105687,-39.6446445378,718.014475421,203.856174108,1.58308283394
0.0851152548122,1.75679984489,27.0297956136,52.6458086986,None,100,4.42467663061,3,235066.0,285.464748615,990.210118529,-49.2331700542,-595.436044239,272.967296038,0.837347607901
0.0851152112004,1.75679668371,27.0297974427,52.6380769878,None,100,4.58555249505,3,235066.0,439.61070508,518.540959589,-13.1521881621,186.89607473,179.218451254,1.97171184838
0.0851152588294,1.75679588913,27.0297951511,52.6459254331,None,100,4.24671640438,3,235066.0,118.993313043,866.97220071,0.335253511596,443.391002595,254.615677849,0.833148731135
0.0851152880953,1.75679676916,27.0297950913,52.6468237702,None,100,4.24287145349,3,235066.0,114.755334287,907.133732423,4.65547144467,943.876765728,179.683992255,1.89869915832
0.0851152557577,1.75679871239,27.0297950392,52.6466684787,None,100,4.34004644229,3,235066.0,208.788262734,611.48106223,-3.788621955,-957.116851527,278.285283726,1.74204373574
0.0851152314859,1.75679412025,27.0297951419,52.6558765459,None,100,4.24181106074,3,235066.0,113.598250308,888.029523867,23.9188887558,-525.673326128,264.28259456,1.01238862772
0.085115223194,1.75680495087,27.0297952814,52.6464275571,None,100,4.42167077263,3,235066.0,282.721227051,824.797868706,-11.4324118557,-968.127965586,277.486658341,1.89572739144
0.0851152732168,1.75679537903,27.029796222,52.6460974443,None,100,4.55460332944,3,235066.0,408.650169024,64.3671166418,-18.9437396234,374.363582178,251.939672624,1.12938518957
0.085115275438,1.75679527899,27.0297949498,52.6471526341,None,100,4.40180724106,3,235066.0,264.631905004,968.406353509,28.1945237726,53.0830231723,248.76284708,1.39195873372
0.085115150488,1.75679379467,27.0297961468,52.6457620984,None,100,4.55533631489,3,235066.0,409.400129203,962.1512987,-39.3874513662,-845.797858338,171.733592436,1.42649967981
0.0851152730222,1.75679618703,27.0297963586,52.6461179747,None,100,4.40473325742,3,235066.0,267.238493856,603.686192922,-41.4166069511,677.874576992,160.559746821,1.19645525165
0.085115288504,1.7567967823,27.0297949006,52.6459943492,None,100,4.33767033899,3,235066.0,206.632281595,212.890264812,-16.4991895828,-931.412713582,241.36768004,1.39025914908
0.0851152762234,1.75679627663,27.0297952533,52.6461920048,None,100,4.25516804416,3,235066.0,128.08428192,342.998321197,-22.6401373367,-937.521277574,267.587604444,1.98783107669
0.0851152214935,1.75680051883,27.0297949926,52.6476731941,None,100,4.32371155661,3,235066.0,193.947905396,588.653007155,5.47257245456,-677.953552467,186.943393708,1.22852466613
0.0851152538466,1.75679792083,27.0297951659,52.6462541057,None,100,4.31879394653,3,235066.0,189.408584665,771.36730418,-14.7835719427,-154.182162501,286.240198383,1.76382405135
0.085115259735,1.75679691147,27.0297949989,52.6462577357,None,100,4.30769952307,3,235066.0,179.178841451,391.384243688,-9.25488667999,632.31916379,151.13288697,1.38870236998
0.0851151781688,1.75679812012,27.0297950935,52.6504138194,None,100,4.37344035534,3,235066.0,238.971058232,522.460772365,10.743121405,383.09223082,185.913801512,0.814343211447
0.0851152453416,1.75679761765,27.0297966276,52.6462731476,None,100,4.57877741673,3,235066.0,432.764242307,964.992989468,17.7663713843,-677.484012245,270.275436863,1.30849712616
0.0851152488249,1.75679914499,27.0297950926,52.65335465,None,100,4.35348879266,3,235066.0,220.947572031,88.284492672,-9.61099123232,-85.6135215473,158.146443759,1.73409525952
0.0851151996932,1.75680050711,27.0297951075,52.6463606647,None,100,4.37417379036,3,235066.0,239.62030474,289.41762581,-18.1524285232,494.822136325,211.601303064,1.23239293569
0.0851152344568,1.75679582741,27.0297966738,52.6457896366,None,100,4.53808296184,3,235066.0,392.431317784,702.086979189,-34.6313975695,-852.94813109,283.326273853,1.72420412022
0.0851151741422,1.75679641206,27.0297968957,52.6567615387,None,100,4.61276144987,3,235066.0,467.534224517,438.503403051,38.6702802465,-287.63385664,275.391393091,1.29913091155
0.0851151800353,1.75679705484,27.0297966912,52.6249423754,None,100,4.6273848943,3,235066.0,482.674135333,139.273046258,34.4668637134,-877.180754804,160.85630372,1.55843829436
0.0851152267964,1.75679717597,27.0297951767,52.6311719833,None,100,4.39517566225,3,235066.0,258.643186775,320.2700176,-44.1706279102,229.712952942,204.626028262,1.49129598787
0.0851152753378,1.75679564669,27.0297957633,52.6466487058,None,100,4.5244055653,3,235066.0,379.070981286,64.0617325843,43.0813284445,68.8198420205,182.033750284,1.26796544366
0.0851152224764,1.7567953559,27.0297960145,52.6716478308,None,100,4.5125148634,3,235066.0,367.636962996,708.685047845,10.6965041478,231.849513394,163.876174277,1.3827531975
0.0851152741438,1.75679728653,27.0297950995,52.6459917051,None,100,4.31988393537,3,235066.0,190.404015471,662.532689872,-40.7407318855,-532.738020636,224.698736145,0.909662701521
0.0851152710167,1.75679620936,27.0297961577,52.645956581,None,100,4.49283313304,3,235066.0,348.906519513,488.738774009,48.3502328104,966.697393656,192.238385716,1.31900647559
0.0851152520237,1.75679645101,27.029795529,52.6509666557,None,100,4.39192616579,3,235066.0,255.656430931,293.220749517,-6.36737510389,-951.784361809,234.767019044,1.7640335574
0.0851152327712,1.75679621248,27.0297964747,52.6459437133,None,100,4.44473039674,3,235066.0,303.820353459,138.009909031,38.6723244916,130.689908863,272.36724181,1.79816693353
0.0851152008923,1.75679805823,27.0297960852,52.6604754998,None,100,4.44417770371,3,235066.0,303.39823415,264.858529238,38.3863199644,838.58792829,187.631569977,1.59113594545
0.0851152891713,1.75680044736,27.0297951417,52.6462525541,None,100,4.31956512191,3,235066.0,190.219722476,390.195809376,-22.9489298221,-60.7874140299,231.568421591,1.74675650133
0.0851152112964,1.75679437898,27.0297969766,52.6447438274,None,100,4.50985364741,3,235066.0,365.082719667,764.366275686,-46.9123848549,607.09413952,152.373141215,1.62984749263
0.085115203736,1.75679629582,27.0297962749,52.646221708,None,100,4.41499385163,3,235066.0,276.555649114,854.584653369,49.2804040379,-821.257881127,204.941523225,0.975566463738
0.0851152688154,1.75679845098,27.0297958767,52.6457687173,None,100,4.20611471353,3,235066.0,60.3257465351,307.598733052,-20.8456045074,-835.701527953,175.549267778,0.848481677069
0.0851150943719,1.75679960786,27.0297967396,52.6999793317,None,100,4.63246239641,3,235066.0,487.955261783,315.713911077,-9.96468026325,-205.197626911,237.092214513,1.63692698636
0.085115194826,1.75679172327,27.0297952162,52.6281671295,None,100,4.20729740517,3,235066.0,63.423927748,652.439191106,45.780481149,523.112559704,286.040241399,0.947783241457
0.0851152503546,1.75679870115,27.0297966159,52.6676263128,None,100,4.46665266999,3,235066.0,324.219938483,75.4951542237,-22.1246369509,-815.726640946,150.98516503,1.32481712471
0.0851152604469,1.75679814696,27.0297964003,52.6826455653,None,100,4.56085934174,3,235066.0,414.886151157,676.986308191,-14.677552162,985.428066302,263.535655062,1.63747501692
0.085115413327,1.75679699436,27.0297950624,52.6457155934,None,100,4.33675659826,3,235066.0,205.780842707,616.294730418,-0.393020831832,344.430264079,162.069234563,1.68773776117
0.08511528808,1.75679581582,27.0297966836,52.6466500444,None,100,4.57811211962,3,235066.0,432.101944707,942.307240618,-39.4849750388,30.6208609399,259.688342841,1.4060679118
0.0851152170267,1.75679832996,27.0297952036,52.6445589356,None,100,4.27937459458,3,235066.0,152.262562268,327.673981534,8.08438319495,451.325951674,221.729377891,1.89821224099
0.0851152623666,1.75679727565,27.0297949834,52.6459119409,None,100,4.20317142779,3,235066.0,50.1358385743,974.568069999,-45.0598445081,664.140420918,270.817504444,1.41631142425
0.0851152817565,1.75679940136,27.0297953711,52.6468163067,None,100,4.34936243918,3,235066.0,217.226296482,607.435225275,-42.7753627267,389.697020912,285.492811008,1.22990108318
0.085115326845,1.75679689115,27.029797736,52.6458687277,None,100,4.6387762866,3,235066.0,494.580257481,260.625337961,4.25847724846,-247.2312912,226.558800541,0.863038663338
0.085115238854,1.75680032113,27.0297965918,52.6466576443,None,100,4.53876129944,3,235066.0,393.050605515,274.81934678,-23.4358452628,-865.982969083,151.459234911,1.44777573566
0.0851152829268,1.75679507597,27.0297949988,52.6458186419,None,100,4.22715910696,3,235066.0,96.0153447222,772.377806838,26.4929572478,406.056091571,237.244672866,1.32891095579
0.0851152504666,1.75679640141,27.0297967934,52.6432185884,None,100,4.23156302258,3,235066.0,101.536417019,913.95694039,-16.1670628833,-695.556073448,215.754071536,1.43897158458
0.0851152746674,1.75679525882,27.0297950087,52.6453572831,None,100,4.24624182693,3,235066.0,118.487959604,474.211897358,-4.45034149634,774.225566093,298.499060727,0.857826281245
0.0851151762115,1.75680605128,27.0297964062,52.6487920784,None,100,4.49875794807,3,235066.0,354.59691747,648.101089266,-18.6381815811,-610.137913947,251.655700449,1.76135992536
0.0851151535158,1.75679868788,27.0297966895,53.0773462941,None,100,4.54560882059,3,235066.0,399.842254003,275.291588661,23.9054814039,639.548755646,176.896528102,1.26727492187
0.0851151815363,1.75679710873,27.0297949497,52.6465863088,None,100,4.21251671993,3,235066.0,74.1750841075,635.613277358,-6.52650279115,-608.507855558,223.269787617,1.77076331257
0.0851152427287,1.75679551432,27.0297957752,52.6457521872,None,100,4.54275858791,3,235066.0,396.946087433,137.805333409,-8.64433524384,-151.375427433,255.5933423,1.99257962217
0.0851152796669,1.75679623527,27.029800546,52.6460113939,None,100,4.4952625033,3,235066.0,351.082815804,328.840714423,19.2308189003,997.244136451,187.867665453,1.31102645883
0.0851151577859,1.75679531628,27.0297962872,52.6465889087,None,100,4.57901748769,3,235066.0,433.115275046,725.588827477,31.4364067752,-544.20487716,250.999883095,1.77305893397
0.0851152402116,1.75679512309,27.0297965909,52.6469722052,None,100,4.41414057166,3,235066.0,275.979306949,256.148974745,-30.0128746599,-641.434867943,208.585133581,1.59940562737
0.0851152528287,1.75679796769,27.0297972107,52.6433949653,None,100,4.57861576674,3,235066.0,432.663221859,967.083389594,-46.3139322395,66.5740782441,153.291088103,1.01927143375
0.0851152741114,1.7567969554,27.0297950596,52.6460255476,None,100,4.20459079989,3,235066.0,55.6659559758,124.7518894,-0.517812846536,464.689555981,168.186373054,1.24514462677
0.0851153088392,1.75679820889,27.0297953892,52.7069688443,None,100,4.53747221157,3,235066.0,391.779686176,490.001545992,-13.1495920445,296.385979881,294.267810905,0.990874796483
0.0851152762275,1.75680448221,27.0297961966,52.6461621626,None,100,4.5940909955,3,235066.0,448.313743501,494.48066402,22.3897167095,-390.998393985,206.51408196,1.35258123369
0.0851153123579,1.75679910146,27.0297952184,52.6241731863,None,100,4.40680479498,3,235066.0,269.203304567,815.414149013,-38.8028020949,826.683886022,222.580697745,1.28143501605
0.0851152744571,1.75679673241,27.0297958496,52.6463872382,None,100,4.61586507492,3,235066.0,470.747297434,204.758837582,-31.4509829207,-826.615392555,203.717580891,1.60260293234
0.0851152176565,1.7567972202,27.0297950376,52.6460702368,None,100,4.32461524126,3,235066.0,194.750677181,472.252339298,32.4844522009,280.210677104,192.860936694,1.27400004277
0.0851152674628,1.75679548683,27.0297967125,52.6457704292,None,100,4.59193443908,3,235066.0,446.102649946,651.13281842,16.3581754376,327.132644342,258.254585334,1.16433032193
0.085115179149,1.75679624013,27.0297962686,52.6462681185,None,100,4.49325291168,3,235066.0,349.23754946,838.876767484,31.0003091503,821.936836044,251.87591715,1.57137747656
0.085115256937,1.75680070041,27.0297951919,52.67249152,None,100,4.33012168516,3,235066.0,199.737303904,795.823757325,15.3371664288,-75.6368614476,165.402296285,1.99826807458
0.0851152203239,1.75679746637,27.0297956703,52.6457532844,None,100,4.59945283362,3,235066.0,453.845577841,947.900308776,-20.5360023525,902.277881518,237.749636177,1.9938150289
0.0851152263196,1.75680004794,27.0297981034,52.6536459667,None,100,4.60522094038,3,235066.0,459.701756474,292.549274476,-29.7260444316,-911.920559537,248.768033002,0.845634880015
0.0851152946249,1.75679611924,27.0297952874,52.6460291849,None,100,4.41987347053,3,235066.0,281.070086837,932.70573082,-41.1490360565,938.802652081,288.070981391,1.45296004627
0.0851153155397,1.75680062569,27.0297952332,52.6459756592,None,100,4.35899023769,3,235066.0,225.928985872,399.260507582,28.9740518325,-122.795280464,211.213302992,1.56814719279
0.0851152247516,1.75679756157,27.0297972596,52.645847722,None,100,4.41022880098,3,235066.0,272.294353587,527.841206194,-1.90433407238,407.713017209,283.784878388,1.0393498698
0.0851152387105,1.75679420789,27.0297953638,52.6279120952,None,100,4.56807863855,3,235066.0,422.026660847,77.1636573506,-16.3747792163,-330.181095948,220.014879918,0.91274365364
0.0851151910694,1.75679968143,27.0297971806,52.6492347465,None,100,4.55667246397,3,235066.0,410.655598409,176.885878541,-27.953781544,-241.44034527,186.245795226,1.68381976304
0.0851152173515,1.75679570455,27.0297952214,52.6528223068,None,100,4.23976831619,3,235066.0,111.209744936,187.450021715,13.9942086551,975.23649838,233.118858492,1.61899011493
0.0851152930396,1.75679579544,27.0297961762,52.6459949602,None,100,4.52157694184,3,235066.0,376.368348952,261.964765215,28.101204167,12.8888459051,196.119992159,1.11076506054
0.0851152710305,1.75679806937,27.029795955,52.6896401493,None,100,4.41699296866,3,235066.0,278.454196417,189.611434347,-31.5065734166,445.829107611,204.742636813,1.92713540086
0.0851152193007,1.7567965447,27.0297951394,52.6301820015,None,100,4.30030976166,3,235066.0,172.261687499,644.361273392,41.1409544064,-647.437241484,288.175454726,1.69806327308
0.0851153742161,1.75679555186,27.0297950612,52.6459685897,None,100,4.31121651815,3,235066.0,182.38167357,956.455200559,-24.2689901286,740.582508836,182.518996444,1.81887294754
0.0851152294845,1.75679809998,27.029796637,52.6462973125,None,100,4.21083956893,3,235066.0,70.9869179634,164.519154223,20.0947238832,862.707665681,156.389101674,0.848503228842
0.0851152532081,1.75679561046,27.0297962005,52.6612054558,None,100,4.301914273,3,235066.0,173.716972449,544.937577668,14.6618121516,-178.634420447,264.743652974,1.42693773284
0.0851151383214,1.75679588336,27.0297964932,52.6697258225,None,100,4.61924185717,3,235066.0,474.133564708,347.629452088,30.7011455484,594.913389515,169.628495742,1.80740997355
0.0851152062183,1.75679632479,27.0297970143,52.6459264557,None,100,4.60137434464,3,235066.0,455.736259328,626.357047678,-40.4715065259,-858.695169123,287.724781058,1.97804663367
0.0851151425592,1.75679520558,27.029796785,52.687870083,None,100,4.43184745477,3,235066.0,292.097448058,298.219454114,-18.7945843894,278.589536561,272.545679294,0.843782285781
0.0851152464529,1.75679539487,27.0297967413,52.6453999461,None,100,4.63317752318,3,235066.0,488.816705605,354.246659097,-6.27792204423,245.16838506,156.049571848,0.874283350961
0.0851152241259,1.75679431663,27.0297966852,52.6478884768,None,100,4.49149634774,3,235066.0,347.623861976,751.832815206,47.7745499402,81.4206655126,252.061770059,1.64098290072
0.0851152863606,1.75679662537,27.029795559,52.6474806629,None,100,4.50676018814,3,235066.0,362.120857331,839.245807186,-17.8663379757,295.942677568,250.983306225,1.14180918186
0.0851152745348,1.75679615999,27.0297949807,52.6458129696,None,100,4.30621745181,3,235066.0,177.772132172,629.527276794,-15.6072024664,-913.273146813,250.781082423,1.12787145729
0.0851152776523,1.75679538373,27.0297961983,52.6412014228,None,100,4.64154422502,3,235066.0,497.662574053,603.863525385,-38.5739550686,-223.372094632,199.577571853,1.80944289637
0.085115208836,1.75679663659,27.0297951602,52.6486154376,None,100,4.33272990977,3,235066.0,202.118389224,866.80728278,4.20071540949,-116.621305222,167.062142226,1.83415986722
0.0851152687223,1.75679762113,27.0297952296,52.6459607065,None,100,4.48397397679,3,235066.0,340.446831855,276.444351842,-7.07583070475,-424.384675921,159.666031307,1.72571084577
0.0851152411908,1.75679641545,27.0297950852,52.64855096,None,100,4.27003111278,3,235066.0,143.170501978,800.026067742,-33.4762378957,-271.923423513,188.100726882,1.09495040817
0.0851153088921,1.75679542451,27.0297949379,52.631566138,None,100,4.20430962727,3,235066.0,54.7326058539,765.436570341,24.4644539598,4.34316846079,221.473575428,1.27523497342
0.0851151718763,1.75679545696,27.0297950757,52.6459179691,None,100,4.4710985562,3,235066.0,328.351755504,837.423387115,6.14635174435,-476.202958212,186.681316539,1.20661055444
0.0851153033255,1.7567948727,27.0297963894,52.645586798,None,100,4.60022675802,3,235066.0,454.556913559,262.364346031,29.120802302,-47.2483401409,160.061952702,0.904240574131
0.0851153903421,1.75680205071,27.0297964436,52.6456211765,None,100,4.51589737105,3,235066.0,370.899025924,859.614650649,-37.7379307711,686.445558517,203.337164764,1.31782944603
0.0851151602246,1.75679492062,27.0297970375,52.6461832453,None,100,4.5999526882,3,235066.0,454.237334938,506.191699977,-6.82670077478,-605.565467197,151.918577329,1.90518733073
0.0851152029972,1.75679549727,27.0297951252,52.6497324824,None,100,4.40212913443,3,235066.0,264.96951067,617.874403837,-11.5001741856,-847.536474948,259.100565958,1.45041913154
0.0851152097449,1.75679638556,27.0297968838,52.6624103088,None,100,4.54820652888,3,235066.0,402.398961866,822.922867289,37.4026210897,-670.739841929,183.264095823,1.92366203125
0.0851152850715,1.75679569862,27.0297955256,52.6460180999,None,100,4.58978903082,3,235066.0,443.955317042,914.604663698,46.7737785099,-923.608211315,234.245992974,1.15996846884
0.0851152020228,1.75679586913,27.0297961526,52.6460766533,None,100,4.487818589,3,235066.0,344.119152115,634.086060571,4.27212110472,325.805654878,155.763854981,1.49609899033
0.0851151613408,1.7567960234,27.029796235,52.6459653792,None,100,4.47228608242,3,235066.0,329.458130277,220.656305066,19.0544929362,-587.656333591,185.694418481,1.59330627356
0.0851152693117,1.75679554966,27.0297951718,52.6463104742,None,100,4.29700512688,3,235066.0,169.116116321,651.444845461,45.3934828667,979.53114903,250.248421472,1.30838662657
0.0851152296304,1.75679914673,27.0297950117,52.6467520944,None,100,4.27387115207,3,235066.0,146.925624667,251.753905387,-5.78747944732,-519.901354215,286.271690517,1.36773199362
0.0851152043459,1.75679703385,27.0297950261,52.6462638101,None,100,4.20453503352,3,235066.0,55.5321751015,967.8946349,-38.4754312026,-962.784762914,193.003065386,1.08339970026
0.0851152694358,1.75679755434,27.0297950601,52.6464257843,None,100,4.29524967537,3,235066.0,167.524456094,605.802180718,35.3354749274,647.71882159,196.02527294,1.75821606783
0.0851152777103,1.75679579011,27.0297951991,52.6393171109,None,100,4.28830305009,3,235066.0,161.012317903,819.704612234,-29.7580829345,946.866422079,167.040904891,1.15615111144
0.0851152553943,1.75679783667,27.0297952247,52.6405843666,None,100,4.30131444545,3,235066.0,173.216704537,229.199065681,-37.8131593061,-191.814362315,232.013964726,1.39051829852
0.0851152652565,1.75679605675,27.0297958851,52.645953711,None,100,4.43286530721,3,235066.0,292.959018106,393.91802655,-37.3763933314,-133.872175286,175.097784833,0.894657652933
0.0851152493038,1.75680020365,27.0297951948,52.6468344477,None,100,4.36198133676,3,235066.0,228.654551799,923.526519867,-7.24177740193,-595.55816447,267.596122284,1.71970846242
0.0851151427655,1.7567969067,27.0297952786,52.6593265169,None,100,4.32038751999,3,235066.0,190.853358298,539.777379769,-37.8913253962,-651.101811265,295.787084649,1.79279694166
0.0851153128381,1.7567970003,27.0297965608,52.6464636508,None,100,4.51136626885,3,235066.0,366.490447824,738.22825146,41.3697615192,743.095244582,178.07269836,1.35420196533
0.085115202642,1.7567965478,27.0297967409,52.645967344,None,100,4.43214936646,3,235066.0,292.301207677,671.3862337,26.1017069175,172.720449338,233.583544193,0.949415924017
0.0851153016439,1.75679585763,27.029794957,52.6369850193,None,100,4.20952035382,3,235066.0,68.3410908162,763.856795504,-42.7018380451,-885.861593304,191.754876282,1.0748275674
0.0851152806156,1.7567966484,27.0297974301,52.6458893997,None,100,4.62699191265,3,235066.0,482.332661175,311.842763436,-9.80876685537,-98.2280500002,199.988766626,1.27110405551
0.0851153260602,1.75679642109,27.0297970005,52.6473244068,None,100,4.57758436488,3,235066.0,431.638083242,465.709295784,-40.9252861204,996.462654482,250.367330003,1.86200170939
0.0851153333204,1.7567988018,27.029795008,52.6462904339,None,100,4.27921187329,3,235066.0,152.244577016,54.4615807137,40.2758946847,-147.48262012,192.266815091,1.7611288717
0.0851151740081,1.75679538438,27.0297950915,52.645958085,None,100,4.20897476609,3,235066.0,67.236325847,943.744403371,-6.05657132005,323.543971286,191.234810671,1.72028707415
0.0851151436064,1.75679163644,27.0297971029,52.6458370526,None,100,4.41922598754,3,235066.0,280.458815423,950.851111252,0.0168763682679,808.381219951,229.824957299,1.72654099132
0.085115238659,1.75680020821,27.0297983648,52.6448824186,None,100,4.34759958207,3,235066.0,215.648760878,939.182555061,-0.503499490612,-369.007653288,250.186240285,1.89894476861
0.0851153490356,1.75679520474,27.0297970757,52.6460014436,None,100,4.49544106902,3,235066.0,351.263242098,573.844329076,15.6278472792,-929.479649996,172.159999266,1.81400325047
0.0851152527301,1.75679648101,27.0297949808,52.6435246015,None,100,4.21875397019,3,235066.0,84.3496162353,982.853791817,-2.42890579362,-732.963409514,201.73297713,1.59295262344
0.0851152625352,1.7567978095,27.0297963396,52.6533161354,None,100,4.45387548981,3,235066.0,312.295902926,669.311702262,40.0927294407,829.330550807,204.284258055,1.89033829817
0.085115292739,1.75679657202,27.0297950311,52.6491737394,None,100,4.32494462336,3,235066.0,195.066485038,648.725453238,-18.6775280058,848.391269663,217.959548067,1.28247273695
0.0851153200939,1.75679606142,27.0297962846,52.6460971217,None,100,4.41816045574,3,235066.0,279.569319916,869.831409421,-43.4135346896,978.221628254,200.517802845,1.99385375371
0.0851152870911,1.75679771839,27.0297965371,52.6463136092,None,100,4.4359872641,3,235066.0,295.896153556,623.977500484,-44.8793185401,-770.039776166,242.920424074,1.17821822603
0.0851152928308,1.75679700149,27.0297961705,52.6459072902,None,100,4.55543622263,3,235066.0,409.582961117,306.443919529,41.1529589874,-86.5577558282,231.788390318,0.83717681311
0.085115325322,1.75679592821,27.0297950939,52.654355751,None,100,4.29868926898,3,235066.0,170.754631886,958.910009769,24.5319862518,-949.630965881,287.119783096,0.924896688994
0.0851152639252,1.7567967191,27.0297956807,52.6472045894,None,100,4.43635004318,3,235066.0,296.140667771,252.016154109,-31.3914889649,-870.914534482,225.3286447,1.75162541553
0.0851153037968,1.75679553245,27.0297950568,52.6452444361,None,100,4.28997932132,3,235066.0,162.482635618,921.278625467,20.3127152097,-166.761415316,259.790240713,1.0352067791
0.0851152348583,1.75679569064,27.0297971333,52.6459078681,None,100,4.64317020317,3,235066.0,499.376967356,75.6757616086,18.728808273,-112.058558405,270.034302962,1.07965953985
0.0851152219296,1.75679624518,27.0297967343,52.6355977007,None,100,4.59048365233,3,235066.0,444.580683692,834.807755341,24.3365595555,975.871284898,180.553983646,1.50025076566
0.0851153101128,1.75679698677,27.0297960444,52.6440461121,None,100,4.39587776417,3,235066.0,259.246675861,701.524277316,1.45768620375,315.730973113,160.879107468,0.812391700949
0.085115236404,1.7567962192,27.0297950751,52.643954103,None,100,4.20722932324,3,235066.0,63.2377209444,749.669971966,14.234305621,253.514768465,240.688041701,0.88555663017
0.0851153438469,1.75679533835,27.0297958625,52.645726003,None,100,4.48379912682,3,235066.0,340.254643635,440.427100506,2.28261848496,611.279458032,226.071355531,1.94677829847
0.085115241835,1.75680063854,27.0297974134,52.645780774,None,100,4.37673218232,3,235066.0,241.931861453,247.317080925,45.5530348926,586.649672975,285.778817129,1.60749913387
0.0851153065438,1.75679626242,27.0297950086,52.646544289,None,100,4.30239829191,3,235066.0,174.188026415,752.049307275,-40.9982268805,376.406637129,159.394055378,1.91449703672
0.0851152942422,1.75679649437,27.0297950018,52.676074031,None,100,4.20659525238,3,235066.0,61.7118358918,70.4026503254,41.475708064,-931.420293571,270.626442326,1.94942402904
